Item ID,Item Name,Quality Type,Item Level,Item Requirement Level,Item Class ID,Item Subclass ID,Inventory Type Name,Is stackable,Is equipable
15891,Hulking Shield,Uncommon,26,21,4,4_6,Off Hand,False,True
18647,Schematic: Red Firework,Common,30,0,9,9_3,Non-equippable,False,False
18766,Reins of the Swift Frostsaber,Epic,60,60,15,15_0,Non-equippable,False,False
8121,Heraldic Gloves,Uncommon,47,42,4,4_2,Hands,False,True
10025,Shadoweave Mask,Uncommon,49,44,4,4_1,Head,False,True
1802,Rawhide Tunic,Poor,21,16,4,4_2,Chest,False,True
10092,Gothic Plate Spaulders,Uncommon,47,42,4,4_4,Shoulder,False,True
21536,Elune Stone,Common,1,0,0,0_0,Non-equippable,True,False
3803,Hardened Cloak,Poor,38,33,4,4_1,Back,False,True
15362,Trickster's Boots,Uncommon,39,34,4,4_2,Feet,False,True
20380,Dreamscale Breastplate,Epic,68,60,4,4_3,Chest,False,True
17716,SnowMaster 9000,Common,38,0,7,7_3,Non-equippable,False,False
15302,Grizzly Belt,Common,11,6,4,4_2,Waist,False,True
15074,Chimeric Gloves,Uncommon,53,48,4,4_2,Hands,False,True
15087,Wicked Leather Pants,Uncommon,58,53,4,4_2,Legs,False,True
7920,Mithril Scale Pants,Uncommon,42,37,4,4_3,Legs,False,True
4093,Large Basilisk Tail,Poor,1,0,15,15_0,Non-equippable,True,False
15429,Peerless Gloves,Uncommon,58,53,4,4_2,Hands,False,True
2222,Tower Shield,Poor,29,24,4,4_6,Off Hand,False,True
7960,Truesilver Champion,Rare,52,47,2,2_8,Two-Hand,False,True
21174,Empty Festive Mug,Common,1,0,15,15_0,Non-equippable,False,False
20544,Scroll: Create Scepter of Beckoning,Common,1,0,15,15_0,Non-equippable,True,False
14853,Sunscale Wristguards,Uncommon,48,43,4,4_4,Wrist,False,True
210147,Shredder Autosalvage Unit,Common,1,1,0,0_0,Non-equippable,True,False
3030,Razor Arrow,Common,30,25,6,6_2,Ammo,True,True
210178,Schematic: Shredder Autosalvage Unit,Uncommon,25,0,9,9_3,Non-equippable,False,False
15513,Grunt's Pauldrons,Uncommon,25,20,4,4_3,Shoulder,False,True
3299,Fractured Canine,Poor,1,0,15,15_0,Non-equippable,True,False
2651,Flimsy Chain Bracers,Poor,4,1,4,4_3,Wrist,False,True
3569,Vicar's Robe,Uncommon,26,21,4,4_1,Chest,False,True
7506,Gnomish Universal Remote,Uncommon,25,0,7,7_3,Trinket,False,True
711,Tattered Cloth Gloves,Common,5,1,4,4_1,Hands,False,True
5750,Warchief's Girdle,Uncommon,23,18,4,4_3,Waist,False,True
120,Thug Pants,Poor,1,1,4,4_1,Legs,False,True
210781,Phoenix Bindings,Rare,30,25,4,4_1,Wrist,False,True
6098,Neophyte's Robe,Poor,1,1,4,4_1,Chest,False,True
1739,Laced Mail Boots,Poor,20,15,4,4_3,Feet,False,True
215370,Pattern: Invoker's Mantle,Uncommon,30,0,9,9_2,Non-equippable,False,False
212160,Chronoboon Displacer,Common,60,0,0,0_0,Non-equippable,True,False
2166,Foreman's Leggings,Uncommon,20,15,4,4_3,Legs,False,True
15473,Charger's Boots,Common,10,5,4,4_3,Feet,False,True
14570,Bristlebark Blouse,Uncommon,28,23,4,4_2,Chest,False,True
215369,Pattern: Invoker's Cord,Uncommon,30,0,9,9_2,Non-equippable,False,False
2283,Rat Cloth Belt,Uncommon,15,10,4,4_1,Waist,False,True
3000,Brood Mother Carapace,Uncommon,10,5,4,4_2,Chest,False,True
9750,Gypsy Sash,Common,12,7,4,4_2,Waist,False,True
3026,Reinforced Bow,Common,21,16,2,2_2,Ranged,False,True
1753,Linked Chain Vest,Poor,22,17,4,4_3,Chest,False,True
1734,Worn Mail Gloves,Poor,11,6,4,4_3,Hands,False,True
3676,Slimy Ichor,Poor,1,0,15,15_0,Non-equippable,True,False
211780,Scroll: KWYJIBO,Common,10,1,0,0_0,Non-equippable,False,False
3207,Hunting Bracers,Common,14,9,4,4_2,Wrist,False,True
1730,Worn Mail Belt,Poor,12,7,4,4_3,Waist,False,True
770,Pointy Crocolisk Tooth,Poor,1,0,15,15_0,Non-equippable,True,False
208860,Rumi of Gnomeregan: The Collected Works,Common,10,0,5,5_0,Non-equippable,False,False
2652,Flimsy Chain Cloak,Poor,5,1,4,4_1,Back,False,True
3429,Guardsman Belt,Uncommon,24,19,4,4_2,Waist,False,True
121,Thug Boots,Common,1,0,4,4_0,Feet,False,True
1791,Patched Leather Gloves,Poor,17,12,4,4_2,Hands,False,True
2143,Cuirboulli Boots,Common,27,22,4,4_2,Feet,False,True
9313,Green Firework,Common,20,0,0,0_0,Non-equippable,True,False
210410,Freshwater Snapper Bait,Common,1,1,15,15_0,Non-equippable,True,False
3177,Tiny Fang,Poor,1,0,15,15_0,Non-equippable,True,False
2394,Light Mail Leggings,Common,10,5,4,4_3,Legs,False,True
1828,Stone War Axe,Poor,27,22,2,2_1,Two-Hand,False,True
6316,Loch Frenzy Delight,Common,15,5,0,0_0,Non-equippable,True,False
5329,Cat Figurine,Poor,1,0,15,15_0,Non-equippable,True,False
2510,Solid Blunderbuss,Common,3,1,2,2_3,Ranged,False,True
210708,Elixir of Coalesced Regret,Common,25,20,0,0_0,Non-equippable,True,False
5741,Rock Chip,Poor,1,0,15,15_0,Non-equippable,True,False
1787,Patched Leather Belt,Poor,18,13,4,4_2,Waist,False,True
12249,Merciless Axe,Uncommon,31,26,2,2_1,Two-Hand,False,True
1811,Blunt Claymore,Poor,17,12,2,2_8,Two-Hand,False,True
1391,Riverpaw Mystic Staff,Uncommon,18,13,2,2_10,Two-Hand,False,True
3181,Partially Digested Meat,Poor,15,0,15,15_0,Non-equippable,True,False
15332,Wrangler's Buckler,Uncommon,27,22,4,4_6,Off Hand,False,True
14749,Hulking Spaulders,Uncommon,26,21,4,4_3,Shoulder,False,True
3469,Copper Chain Boots,Common,9,4,4,4_3,Feet,False,True
1775,Brocade Gloves,Poor,25,20,4,4_1,Hands,False,True
5374,Small Pocket Watch,Poor,1,0,15,15_0,Non-equippable,True,False
1823,Bludgeoning Cudgel,Poor,22,17,2,2_4,Main Hand,False,True
3290,Ancestral Gloves,Common,12,7,4,4_1,Hands,False,True
211853,Scroll: VOCE WELL,Common,20,1,0,0_0,Non-equippable,False,False
794,Knitted Pants,Common,10,5,4,4_1,Legs,False,True
16747,Broken Lock,Poor,1,0,15,15_0,Non-equippable,True,False
15344,Pathfinder Pants,Uncommon,31,26,4,4_2,Legs,False,True
5839,Journal Page,Poor,1,0,15,15_0,Non-equippable,False,False
5791,Henrig Lonebrow's Journal,Common,29,29,12,12_0,Non-equippable,False,False
208760,Glade Crown,Common,1,1,0,0_0,Non-equippable,False,False
7073,Broken Fang,Poor,1,0,15,15_0,Non-equippable,True,False
211848,Blackfathom Mana Oil,Uncommon,25,25,7,7_0,Non-equippable,False,False
3401,Rough Crocolisk Scale,Poor,1,0,15,15_0,Non-equippable,True,False
1747,Linked Chain Boots,Poor,21,16,4,4_3,Feet,False,True
211854,Scroll: OMIT KESA,Common,20,1,0,0_0,Non-equippable,False,False
2899,Wendigo Collar,Uncommon,15,10,4,4_2,Waist,False,True
15533,Sentry's Headdress,Uncommon,31,26,4,4_3,Head,False,True
3379,Brocade Bracers,Poor,22,17,4,4_1,Wrist,False,True
203785,Top-Left Map Piece,Common,1,1,0,0_0,Non-equippable,False,False
211800,Scroll of Reintegration,Common,15,12,0,0_0,Non-equippable,True,False
203784,Top-Right Map Piece,Common,1,1,0,0_0,Non-equippable,False,False
211845,Blackfathom Sharpening Stone,Uncommon,25,0,7,7_0,Non-equippable,True,False
148,Rugged Trapper's Shirt,Common,1,0,4,4_0,Shirt,False,True
211786,Scroll: CHAP BALK WELLES,Common,10,1,0,0_0,Non-equippable,False,False
213121,Preserved Holly,Uncommon,25,25,0,0_0,Non-equippable,True,False
813,Broken Cog,Poor,1,0,15,15_0,Non-equippable,True,False
208140,Wendigo Blood,Common,1,1,15,15_0,Non-equippable,False,False
208180,Rabbit Musk,Common,1,1,0,0_0,Non-equippable,True,False
2110,Light Magesmith Robe,Common,4,1,4,4_1,Chest,False,True
1369,Ragged Leather Belt,Poor,5,1,4,4_2,Waist,False,True
3171,Broken Boar Tusk,Poor,1,0,15,15_0,Non-equippable,True,False
1743,Laced Mail Pants,Poor,19,14,4,4_3,Legs,False,True
15007,Primal Cape,Common,8,3,4,4_1,Back,False,True
6446,Snakeskin Bag,Common,25,0,1,1_0,Bag,False,True
207590,Durotar Pig Meat,Common,1,1,15,15_0,Non-equippable,False,False
211785,Scroll: CWAL,Common,10,1,0,0_0,Non-equippable,False,False
4385,Green Tinted Goggles,Uncommon,30,0,4,4_1,Head,False,True
210709,Recipe: Elixir of Coalesced Regret,Uncommon,25,0,9,9_6,Non-equippable,False,False
208607,Deer Musk,Common,1,1,0,0_0,Non-equippable,True,False
854,Quarter Staff,Common,16,11,2,2_10,Two-Hand,False,True
4497,Heavy Brown Bag,Common,25,0,1,1_0,Bag,False,True
5569,Seaweed,Poor,20,0,15,15_0,Non-equippable,True,False
211787,Scroll: LOWER PING WHOMEVER,Common,10,1,0,0_0,Non-equippable,False,False
1790,Patched Cloak,Poor,16,11,4,4_1,Back,False,True
2782,Mishandled Recurve Bow,Poor,24,19,2,2_2,Ranged,False,True
4297,Pattern: Barbaric Gloves,Uncommon,30,0,9,9_1,Non-equippable,False,False
1788,Patched Leather Boots,Poor,19,14,4,4_2,Feet,False,True
211784,Scroll: WUBBA WUBBA,Common,20,1,0,0_0,Non-equippable,False,False
3074,Smoldering Gloves,Uncommon,24,19,4,4_1,Hands,False,True
18664,A Treatise on Military Ranks,Common,0,0,15,15_0,Non-equippable,False,False
1800,Rawhide Pants,Poor,24,19,4,4_2,Legs,False,True
5602,Sticky Spider Webbing,Poor,1,0,15,15_0,Non-equippable,True,False
11406,Rotting Bear Carcass,Poor,1,0,15,15_0,Non-equippable,True,False
8343,Heavy Silken Thread,Common,40,0,7,7_0,Non-equippable,True,False
1792,Patched Leather Pants,Poor,18,13,4,4_2,Legs,False,True
2947,Small Throwing Knife,Common,3,1,2,2_16,Thrown,True,True
3674,Decomposed Boot,Poor,1,0,15,15_0,Non-equippable,True,False
3661,Handcrafted Staff,Common,2,1,2,2_10,Two-Hand,False,True
3378,Brocade Belt,Poor,21,16,4,4_1,Waist,False,True
4499,Huge Brown Sack,Common,35,0,1,1_0,Bag,False,True
3289,Ancestral Boots,Common,11,6,4,4_1,Feet,False,True
15947,Sanguine Star,Uncommon,28,23,4,4_0,Held In Off-hand,False,True
3281,Battle Chain Gloves,Common,11,6,4,4_3,Hands,False,True
3010,Fine Sand,Poor,1,0,15,15_0,Non-equippable,True,False
7956,Bronze Warhammer,Common,25,20,2,2_5,Two-Hand,False,True
6198,Jurassic Wristguards,Uncommon,30,25,4,4_2,Wrist,False,True
8069,Crafted Solid Shot,Common,35,30,6,6_3,Ammo,True,True
3374,Calico Belt,Poor,14,9,4,4_1,Waist,False,True
9745,Simple Cape,Common,11,6,4,4_1,Back,False,True
2217,Rectangular Shield,Poor,17,12,4,4_6,Off Hand,False,True
16060,Common White Shirt,Common,20,0,4,4_0,Shirt,False,True
14095,Native Bands,Common,11,6,4,4_1,Wrist,False,True
13879,59 Pound Grouper,Common,45,0,15,15_0,Non-equippable,False,False
15013,Lupine Cuffs,Common,14,9,4,4_2,Wrist,False,True
2785,Stiff Recurve Bow,Poor,28,23,2,2_2,Ranged,False,True
1796,Rawhide Boots,Poor,25,20,4,4_2,Feet,False,True
2219,Small Round Shield,Poor,22,17,4,4_6,Off Hand,False,True
19291,Darkmoon Storage Box,Common,45,0,1,1_0,Bag,False,True
6197,Loch Croc Hide Vest,Uncommon,22,17,4,4_2,Chest,False,True
3179,Cracked Dragon Molting,Poor,1,0,15,15_0,Non-equippable,True,False
7350,Disciple's Bracers,Common,10,5,4,4_1,Wrist,False,True
19292,Last Month's Mutton,Common,34,29,2,2_4,One-Hand,False,True
2065,Rockjaw Blade,Common,9,4,2,2_7,Main Hand,False,True
4724,Humbert's Helm,Uncommon,30,25,4,4_2,Head,False,True
210773,Mantle of the Second War,Rare,30,25,4,4_3,Shoulder,False,True
208800,Baxtan: On Destructive Magics,Common,10,0,5,5_0,Non-equippable,False,False
4403,Portable Bronze Mortar,Common,33,0,7,7_3,Non-equippable,False,False
1789,Patched Leather Bracers,Poor,20,15,4,4_2,Wrist,False,True
5136,Torn Furry Ear,Poor,1,0,15,15_0,Non-equippable,True,False
208192,Dun Morogh Pig Meat,Common,1,1,15,15_0,Non-equippable,False,False
3137,Deadly Throwing Axe,Common,27,22,2,2_16,Thrown,True,True
3641,Journeyman's Bracers,Common,8,3,4,4_1,Wrist,False,True
1807,Tough Leather Gloves,Poor,29,24,4,4_2,Hands,False,True
211471,Cliffspring Key,Common,1,0,13,13_0,Non-equippable,False,False
4865,Ruined Pelt,Poor,1,0,15,15_0,Non-equippable,True,False
1697,Keen Raptor Tooth,Poor,1,0,15,15_0,Non-equippable,True,False
2608,Threshadon Ambergris,Poor,10,0,15,15_0,Non-equippable,True,False
208749,Gnarlpine Stash Key,Common,1,0,13,13_0,Non-equippable,False,False
3422,Beautiful Wildflowers,Common,30,0,4,4_0,Held In Off-hand,False,True
5048,Blue Ribboned Wrapping Paper,Common,5,0,0,0_0,Non-equippable,True,False
10325,Pattern: White Wedding Dress,Common,50,0,9,9_2,Non-equippable,False,False
210210,Grizzwerks Defense Industries Founder's Certificate,Poor,1,1,15,15_0,Non-equippable,False,False
1740,Laced Mail Bracers,Poor,16,11,4,4_3,Wrist,False,True
2946,Balanced Throwing Dagger,Common,8,3,2,2_16,Thrown,True,True
208608,Teldrassil Bird Meat,Common,1,1,15,15_0,Non-equippable,False,False
3107,Keen Throwing Knife,Common,16,11,2,2_16,Thrown,True,True
11391,Spined Bat Wing,Poor,1,0,15,15_0,Non-equippable,True,False
1742,Laced Mail Gloves,Poor,18,13,4,4_3,Hands,False,True
1741,Laced Cloak,Poor,17,12,4,4_1,Back,False,True
211855,Scroll: STHENIC LUNATE,Common,20,1,0,0_0,Non-equippable,False,False
7148,Goblin Jumper Cables,Common,33,0,7,7_3,Trinket,False,True
2847,Copper Shortsword,Common,9,4,2,2_7,Main Hand,False,True
3072,Smoldering Robe,Uncommon,26,21,4,4_1,Chest,False,True
2325,Black Dye,Common,40,0,7,7_0,Non-equippable,True,False
15299,Grizzly Cape,Common,10,5,4,4_1,Back,False,True
4399,Wooden Stock,Common,10,0,7,7_1,Non-equippable,True,False
2013,Cryptbone Staff,Uncommon,26,21,2,2_10,Two-Hand,False,True
5042,Red Ribboned Wrapping Paper,Common,5,0,0,0_0,Non-equippable,True,False
1810,Tough Leather Armor,Poor,27,22,4,4_2,Chest,False,True
9744,Simple Bands,Common,12,7,4,4_1,Wrist,False,True
215365,Invoker's Mantle,Uncommon,30,25,4,4_1,Shoulder,False,True
204906,Gnoll Blood,Common,1,1,15,15_0,Non-equippable,False,False
2220,Box Shield,Poor,23,18,4,4_6,Off Hand,False,True
6304,Damp Diary Page (Day 4),Poor,1,0,15,15_0,Non-equippable,False,False
14573,Bristlebark Amice,Uncommon,27,22,4,4_2,Shoulder,False,True
52,Neophyte's Pants,Poor,1,1,4,4_1,Legs,False,True
3176,Small Claw,Poor,1,0,15,15_0,Non-equippable,True,False
203786,Bottom-Right Map Piece,Common,1,1,0,0_0,Non-equippable,False,False
1767,Canvas Gloves,Poor,19,14,4,4_1,Hands,False,True
3111,Crude Throwing Axe,Common,3,1,2,2_16,Thrown,True,True
4693,Ceremonial Leather Belt,Common,14,9,4,4_2,Waist,False,True
14192,Raincaller Robes,Uncommon,31,26,4,4_1,Chest,False,True
3022,Bluegill Breeches,Uncommon,23,18,4,4_2,Legs,False,True
6628,Raven's Claws,Uncommon,22,17,4,4_1,Hands,False,True
3175,Ruined Dragonhide,Poor,1,0,15,15_0,Non-equippable,True,False
2764,Small Dagger,Poor,18,13,2,2_15,One-Hand,False,True
15297,Grizzly Bracers,Common,11,6,4,4_2,Wrist,False,True
1300,Lesser Staff of the Spire,Uncommon,20,15,2,2_10,Two-Hand,False,True
3642,Ancestral Bracers,Common,9,4,4,4_1,Wrist,False,True
5379,Boot Knife,Poor,8,3,2,2_16,Thrown,True,True
203755,Archmage Theocritus's Research Journal,Common,10,0,5,5_0,Non-equippable,False,False
208609,Glade Flower,Common,1,1,0,0_0,Non-equippable,True,False
893,Dire Wolf Fang,Poor,1,0,15,15_0,Non-equippable,True,False
1797,Rawhide Bracers,Poor,21,16,4,4_2,Wrist,False,True
3650,Battle Shield,Common,9,4,4,4_6,Off Hand,False,True
1783,Cross-stitched Gloves,Poor,26,21,4,4_1,Hands,False,True
15129,Robust Helm,Uncommon,31,26,4,4_2,Head,False,True
2307,Fine Leather Boots,Common,18,13,4,4_2,Feet,False,True
4658,Warrior's Cloak,Common,8,3,4,4_1,Back,False,True
6315,Steelarrow Crossbow,Uncommon,27,22,2,2_18,Ranged,False,True
4301,Pattern: Barbaric Belt,Rare,40,0,9,9_1,Non-equippable,False,False
7559,Runic Cane,Uncommon,17,12,4,4_0,Held In Off-hand,False,True
1511,Commoner's Sword,Poor,13,8,2,2_7,Main Hand,False,True
4684,Spellbinder Belt,Common,13,8,4,4_1,Waist,False,True
3902,Staff of Nobles,Uncommon,18,13,2,2_10,Two-Hand,False,True
4880,Broken Spear,Poor,1,0,15,15_0,Non-equippable,True,False
37,Worn Axe,Common,2,1,2,2_0,Main Hand,False,True
5601,Hatched Egg Sac,Poor,1,0,15,15_0,Non-equippable,True,False
5114,Severed Talon,Poor,1,0,15,15_0,Non-equippable,True,False
4263,Standard Issue Shield,Common,10,5,4,4_6,Off Hand,False,True
763,Ice-covered Bracers,Common,12,7,4,4_2,Wrist,False,True
2130,Club,Common,3,1,2,2_4,One-Hand,False,True
4780,Kodo Horn Fragment,Poor,1,0,15,15_0,Non-equippable,True,False
14753,Slayer's Skullcap,Uncommon,33,28,4,4_3,Head,False,True
210177,Ataeric: On Arcane Curiosities,Common,10,0,5,5_0,Non-equippable,False,False
2376,Worn Heater Shield,Common,10,5,4,4_6,Off Hand,False,True
2207,Jambiya,Common,16,11,2,2_15,One-Hand,False,True
11291,Star Wood,Common,30,0,5,5_0,Non-equippable,True,False
1799,Rawhide Gloves,Poor,23,18,4,4_2,Hands,False,True
15895,Burnt Buckler,Common,8,3,4,4_6,Off Hand,False,True
1190,Overseer's Cloak,Uncommon,20,15,4,4_1,Back,False,True
203787,Bottom-Left Map Piece,Common,1,1,0,0_0,Non-equippable,False,False
5135,Thin Black Claw,Poor,1,0,15,15_0,Non-equippable,True,False
4775,Cracked Bill,Poor,1,0,15,15_0,Non-equippable,True,False
5478,Dig Rat Stew,Common,20,10,0,0_0,Non-equippable,True,False
153,Primitive Kilt,Poor,1,1,4,4_2,Legs,False,True
1759,Reinforced Chain Pants,Poor,26,21,4,4_3,Legs,False,True
59,Acolyte's Shoes,Common,1,0,4,4_0,Feet,False,True
5975,Ruffian Belt,Uncommon,23,18,4,4_2,Waist,False,True
2134,Hand Axe,Common,4,1,2,2_0,One-Hand,False,True
3330,Dargol's Hauberk,Uncommon,13,8,4,4_3,Chest,False,True
1824,Shiny War Axe,Poor,23,18,2,2_1,Two-Hand,False,True
154,Primitive Mantle,Common,1,0,4,4_0,Shirt,False,True
4668,Battle Chain Cloak,Common,9,4,4,4_1,Back,False,True
204907,Wolf Jawbone,Common,1,1,15,15_0,Non-equippable,False,False
16166,Bean Soup,Common,5,1,0,0_0,Non-equippable,True,False
1804,Tough Leather Boots,Poor,26,21,4,4_2,Feet,False,True
15475,Charger's Cloak,Common,8,3,4,4_1,Back,False,True
206469,Prairie Flower,Common,1,1,0,0_0,Non-equippable,True,False
1189,Overseer's Ring,Uncommon,20,15,4,4_0,Finger,False,True
12282,Worn Battleaxe,Common,2,1,2,2_1,Two-Hand,False,True
5744,Pale Skinner,Uncommon,12,7,2,2_7,Main Hand,False,True
2650,Flimsy Chain Boots,Poor,3,1,4,4_3,Feet,False,True
2786,Oiled Blunderbuss,Poor,29,24,2,2_3,Ranged,False,True
2594,Flagon of Dwarven Honeymead,Common,25,0,0,0_0,Non-equippable,True,False
1351,Fingerbone Bracers,Uncommon,28,23,4,4_1,Wrist,False,True
6514,Disciple's Cloak,Common,10,5,4,4_1,Back,False,True
208005,Agamand Relic Coffer Key,Common,1,0,13,13_0,Non-equippable,False,False
4861,Sleek Feathered Tunic,Uncommon,10,5,4,4_2,Chest,False,True
6127,Trapper's Boots,Common,1,0,4,4_0,Feet,False,True
206466,Prairie Crown,Common,1,1,0,0_0,Non-equippable,False,False
6445,Brittle Molting,Poor,1,0,15,15_0,Non-equippable,True,False
206975,Artifact Storage Key,Common,1,0,13,13_0,Non-equippable,False,False
3643,Spellbinder Bracers,Common,14,9,4,4_1,Wrist,False,True
1825,Bulky Bludgeon,Poor,28,23,2,2_4,Main Hand,False,True
753,Dragonmaw Shortsword,Uncommon,28,23,2,2_7,One-Hand,False,True
2596,Skin of Dwarven Stout,Common,15,0,0,0_0,Non-equippable,True,False
13287,Pattern: Raptor Hide Harness,Uncommon,33,0,9,9_1,Non-equippable,False,False
2653,Flimsy Chain Gloves,Poor,4,1,4,4_3,Hands,False,True
4672,Ancestral Belt,Common,10,5,4,4_1,Waist,False,True
207631,Adder Pheromone,Common,1,1,0,0_0,Non-equippable,True,False
9318,Red Firework,Common,20,0,0,0_0,Non-equippable,True,False
6139,Novice's Robe,Poor,1,1,4,4_1,Chest,False,True
4681,Brackwater Girdle,Common,14,9,4,4_3,Waist,False,True
1795,Rawhide Belt,Poor,24,19,4,4_2,Waist,False,True
208185,The Apothecary's Metaphysical Primer,Common,10,0,5,5_0,Non-equippable,False,False
2967,Warrior's Boots,Common,10,5,4,4_3,Feet,False,True
14110,Native Sandals,Common,13,8,4,4_1,Feet,False,True
5066,Fissure Plant,Common,15,5,0,0_0,Non-equippable,True,False
4437,Channeler's Staff,Uncommon,20,15,2,2_10,Two-Hand,False,True
10405,Bandit Shoulders,Common,22,17,4,4_2,Shoulder,False,True
1539,Gnarled Hermit's Staff,Uncommon,19,14,2,2_10,Two-Hand,False,True
19305,Pickled Kodo Foot,Common,25,15,0,0_0,Non-equippable,True,False
1748,Linked Chain Bracers,Poor,22,17,4,4_3,Wrist,False,True
2241,Desperado Cape,Uncommon,20,15,4,4_1,Back,False,True
25,Worn Shortsword,Common,2,1,2,2_7,Main Hand,False,True
1738,Laced Mail Belt,Poor,19,14,4,4_3,Waist,False,True
2122,Cracked Leather Belt,Common,5,1,4,4_2,Waist,False,True
2979,Veteran Boots,Common,14,9,4,4_3,Feet,False,True
1826,Rock Maul,Poor,27,22,2,2_5,Two-Hand,False,True
5364,Dry Salt Lick,Poor,1,0,15,15_0,Non-equippable,True,False
2686,Thunder Ale,Common,1,1,0,0_0,Non-equippable,True,False
3402,Soft Patch of Fur,Poor,1,0,15,15_0,Non-equippable,True,False
9759,Cadet Boots,Common,13,8,4,4_3,Feet,False,True
1459,Shadowhide Scalper,Uncommon,24,19,2,2_0,Main Hand,False,True
4878,Broken Bloodstained Bow,Poor,1,0,15,15_0,Non-equippable,False,False
14116,Aboriginal Cape,Common,14,9,4,4_1,Back,False,True
3931,Poisoned Spider Fang,Poor,1,0,15,15_0,Non-equippable,True,False
205961,Mulgore Bird Meat,Common,1,1,15,15_0,Non-equippable,False,False
15300,Grizzly Gloves,Common,14,9,4,4_2,Hands,False,True
14178,Watcher's Cap,Uncommon,31,26,4,4_1,Head,False,True
1928,Defias Mage Staff,Uncommon,16,11,2,2_10,Two-Hand,False,True
1732,Worn Mail Bracers,Poor,14,9,4,4_3,Wrist,False,True
6439,Broken Binding Bracer,Poor,1,0,15,15_0,Non-equippable,True,False
1366,Ragged Leather Pants,Poor,2,1,4,4_2,Legs,False,True
771,Chipped Boar Tusk,Poor,1,0,15,15_0,Non-equippable,True,False
8276,Valorous Gauntlets,Uncommon,47,42,4,4_4,Hands,False,True
1074,Hard Spider Leg Tip,Poor,1,0,15,15_0,Non-equippable,True,False
6521,Pioneer Gloves,Common,11,6,4,4_2,Hands,False,True
3403,Ivory Boar Tusk,Poor,1,0,15,15_0,Non-equippable,True,False
5319,Bashing Pauldrons,Common,20,15,4,4_2,Shoulder,False,True
3131,Weighted Throwing Axe,Common,8,3,2,2_16,Thrown,True,True
4814,Discolored Fang,Poor,1,0,15,15_0,Non-equippable,True,False
10648,Blank Parchment,Common,40,0,7,7_0,Non-equippable,True,False
1782,Cross-stitched Cloak,Poor,30,25,4,4_1,Back,False,True
204690,Monster Hunter's Third Rune Fragment,Common,1,1,0,0_0,Non-equippable,False,False
4439,Bruiser Club,Uncommon,22,17,2,2_4,Main Hand,False,True
5566,Broken Antler,Poor,1,0,15,15_0,Non-equippable,True,False
208085,Scarlet Lieutenant Signet Ring,Common,1,1,15,15_0,Non-equippable,False,False
4874,Clean Fishbones,Poor,1,0,15,15_0,Non-equippable,True,False
5115,Broken Wishbone,Poor,1,0,15,15_0,Non-equippable,True,False
4428,Spider Palp,Poor,1,0,15,15_0,Non-equippable,True,False
19299,Fizzy Faire Drink,Common,25,15,0,0_0,Non-equippable,True,False
1396,Acolyte's Pants,Poor,1,1,4,4_1,Legs,False,True
5871,Large Hoof,Poor,1,0,15,15_0,Non-equippable,True,False
2393,Light Mail Belt,Common,10,5,4,4_3,Waist,False,True
1701,Curved Basilisk Claw,Poor,1,0,15,15_0,Non-equippable,True,False
927,Double Axe,Common,24,19,2,2_0,One-Hand,False,True
5474,Roasted Kodo Meat,Common,10,1,0,0_0,Non-equippable,True,False
4690,Hunting Belt,Common,13,8,4,4_2,Waist,False,True
2849,Bronze Axe,Common,23,18,2,2_0,Main Hand,False,True
2221,Targe Shield,Poor,28,23,4,4_6,Off Hand,False,True
3167,Thick Spider Hair,Poor,1,0,15,15_0,Non-equippable,True,False
207973,Hound Jawbone,Common,1,1,15,15_0,Non-equippable,False,False
3304,Brackwater Gauntlets,Common,14,9,4,4_3,Hands,False,True
5269,Silithid Ichor,Poor,1,0,15,15_0,Non-equippable,True,False
129,Rugged Trapper's Boots,Common,1,0,4,4_0,Feet,False,True
4303,Cranial Thumper,Uncommon,12,7,2,2_4,Main Hand,False,True
6134,Primitive Mantle,Common,1,0,4,4_0,Shirt,False,True
204688,Monster Hunter's First Rune Fragment,Common,1,1,0,0_0,Non-equippable,False,False
4813,Small Leather Collar,Poor,1,0,15,15_0,Non-equippable,True,False
4768,Adept's Gloves,Uncommon,15,10,4,4_1,Hands,False,True
16167,Versicolor Treat,Common,15,5,0,0_0,Non-equippable,True,False
1803,Tough Leather Belt,Poor,30,25,4,4_2,Waist,False,True
4867,Broken Scorpid Leg,Poor,1,0,15,15_0,Non-equippable,True,False
6306,Damp Diary Page (Day 512),Poor,1,0,15,15_0,Non-equippable,False,False
795,Knitted Tunic,Common,10,5,4,4_1,Chest,False,True
2505,Polished Shortbow,Common,4,1,2,2_2,Ranged,False,True
147,Rugged Trapper's Pants,Poor,1,1,4,4_1,Legs,False,True
3325,Vile Fin Battle Axe,Common,9,4,2,2_1,Two-Hand,False,True
9762,Cadet Gauntlets,Common,13,8,4,4_3,Hands,False,True
15474,Charger's Bindings,Common,8,3,4,4_3,Wrist,False,True
1754,Reinforced Chain Belt,Poor,26,21,4,4_3,Waist,False,True
2295,Large Boar Tusk,Poor,1,0,15,15_0,Non-equippable,True,False
18675,Military Ranks of the Horde & Alliance,Common,0,0,15,15_0,Non-equippable,False,False
6129,Acolyte's Robe,Poor,1,1,4,4_1,Chest,False,True
5083,Pattern: Kodo Hide Bag,Uncommon,11,0,9,9_1,Non-equippable,False,False
1830,Long Bastard Sword,Poor,28,23,2,2_8,Two-Hand,False,True
